danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.443,0.391,9,-6.795,1,0.0281,0.387,0.0,0.738,0.138,129.904,audio_features,7lMeS7uEYYEKKeShrmsKhn,spotify:track:7lMeS7uEYYEKKeShrmsKhn,https://api.spotify.com/v1/tracks/7lMeS7uEYYEKKeShrmsKhn,https://api.spotify.com/v1/audio-analysis/7lMeS7uEYYEKKeShrmsKhn,246560,4
0.417,0.118,3,-18.354,1,0.0336,0.976,0.0014,0.114,0.136,98.125,audio_features,2DNr04cwQqI61mS1jQLiEM,spotify:track:2DNr04cwQqI61mS1jQLiEM,https://api.spotify.com/v1/tracks/2DNr04cwQqI61mS1jQLiEM,https://api.spotify.com/v1/audio-analysis/2DNr04cwQqI61mS1jQLiEM,260040,3
0.311,0.664,9,-8.179,1,0.0377,0.189,7.34e-06,0.129,0.356,146.292,audio_features,0EwuAHdON2ma8UBa7Flpee,spotify:track:0EwuAHdON2ma8UBa7Flpee,https://api.spotify.com/v1/tracks/0EwuAHdON2ma8UBa7Flpee,https://api.spotify.com/v1/audio-analysis/0EwuAHdON2ma8UBa7Flpee,157613,4
0.281,0.137,7,-14.518,1,0.038,0.972,1.05e-05,0.117,0.179,164.906,audio_features,3wnutCRc2OAMOPul8EiPGQ,spotify:track:3wnutCRc2OAMOPul8EiPGQ,https://api.spotify.com/v1/tracks/3wnutCRc2OAMOPul8EiPGQ,https://api.spotify.com/v1/audio-analysis/3wnutCRc2OAMOPul8EiPGQ,210827,4
0.553,0.0302,7,-20.873,1,0.0756,0.992,0.932,0.219,0.335,74.476,audio_features,4jiofgzdZYQq1TwPLWgSgm,spotify:track:4jiofgzdZYQq1TwPLWgSgm,https://api.spotify.com/v1/tracks/4jiofgzdZYQq1TwPLWgSgm,https://api.spotify.com/v1/audio-analysis/4jiofgzdZYQq1TwPLWgSgm,139093,3
0.495,0.305,0,-9.37,1,0.0337,0.881,0.0,0.12,0.286,96.56,audio_features,1BA3J0DIbO5xKeboPSt1ju,spotify:track:1BA3J0DIbO5xKeboPSt1ju,https://api.spotify.com/v1/tracks/1BA3J0DIbO5xKeboPSt1ju,https://api.spotify.com/v1/audio-analysis/1BA3J0DIbO5xKeboPSt1ju,148787,5
0.631,0.757,5,-6.005,1,0.0254,0.00703,0.0,0.348,0.649,106.885,audio_features,0fUFpFczhuhJBz2Z28IL2x,spotify:track:0fUFpFczhuhJBz2Z28IL2x,https://api.spotify.com/v1/tracks/0fUFpFczhuhJBz2Z28IL2x,https://api.spotify.com/v1/audio-analysis/0fUFpFczhuhJBz2Z28IL2x,216627,4
0.38,0.0743,8,-15.394,1,0.0433,0.86,3.56e-06,0.106,0.272,87.24,audio_features,6mNTTn8M64UmnLgSMOpy0t,spotify:track:6mNTTn8M64UmnLgSMOpy0t,https://api.spotify.com/v1/tracks/6mNTTn8M64UmnLgSMOpy0t,https://api.spotify.com/v1/audio-analysis/6mNTTn8M64UmnLgSMOpy0t,317453,3
0.298,0.233,9,-12.856,1,0.0316,0.942,0.204,0.283,0.233,96.633,audio_features,0ZQYgvHiw9zy8m7yOVNIpG,spotify:track:0ZQYgvHiw9zy8m7yOVNIpG,https://api.spotify.com/v1/tracks/0ZQYgvHiw9zy8m7yOVNIpG,https://api.spotify.com/v1/audio-analysis/0ZQYgvHiw9zy8m7yOVNIpG,183978,4
0.513,0.646,5,-7.816,1,0.0263,0.563,1.16e-05,0.124,0.677,106.012,audio_features,17Wt81X82Dt7kAQwUb7ywU,spotify:track:17Wt81X82Dt7kAQwUb7ywU,https://api.spotify.com/v1/tracks/17Wt81X82Dt7kAQwUb7ywU,https://api.spotify.com/v1/audio-analysis/17Wt81X82Dt7kAQwUb7ywU,251866,4
0.266,0.141,10,-15.142,1,0.0377,0.98,0.000287,0.108,0.156,117.441,audio_features,2oq7bcA6kX0TkCxtkSPv5J,spotify:track:2oq7bcA6kX0TkCxtkSPv5J,https://api.spotify.com/v1/tracks/2oq7bcA6kX0TkCxtkSPv5J,https://api.spotify.com/v1/audio-analysis/2oq7bcA6kX0TkCxtkSPv5J,159933,4
0.362,0.151,1,-10.468,0,0.033,0.861,0.0,0.105,0.186,71.94,audio_features,5OrSWgmxvtMGpR0o4WEnA4,spotify:track:5OrSWgmxvtMGpR0o4WEnA4,https://api.spotify.com/v1/tracks/5OrSWgmxvtMGpR0o4WEnA4,https://api.spotify.com/v1/audio-analysis/5OrSWgmxvtMGpR0o4WEnA4,148373,3
0.416,0.831,7,-7.462,1,0.0875,0.885,0.00184,0.345,0.254,77.946,audio_features,2lT2w8qVNDUAzrdO4yCdxE,spotify:track:2lT2w8qVNDUAzrdO4yCdxE,https://api.spotify.com/v1/tracks/2lT2w8qVNDUAzrdO4yCdxE,https://api.spotify.com/v1/audio-analysis/2lT2w8qVNDUAzrdO4yCdxE,204000,4
0.735,0.237,4,-8.827,1,0.0396,0.834,0.0,0.0901,0.508,94.144,audio_features,5TN42y2ut6ATB0IDEEgQay,spotify:track:5TN42y2ut6ATB0IDEEgQay,https://api.spotify.com/v1/tracks/5TN42y2ut6ATB0IDEEgQay,https://api.spotify.com/v1/audio-analysis/5TN42y2ut6ATB0IDEEgQay,179113,4
0.374,0.498,0,-5.733,1,0.0356,0.58,0.0,0.235,0.279,150.07,audio_features,2SOVNLOqcyCmQAgUwwlDj0,spotify:track:2SOVNLOqcyCmQAgUwwlDj0,https://api.spotify.com/v1/tracks/2SOVNLOqcyCmQAgUwwlDj0,https://api.spotify.com/v1/audio-analysis/2SOVNLOqcyCmQAgUwwlDj0,218085,3
0.626,0.499,1,-11.009,1,0.0343,0.394,0.0,0.0602,0.322,120.318,audio_features,183egccUAzP1fEFSy2TSZQ,spotify:track:183egccUAzP1fEFSy2TSZQ,https://api.spotify.com/v1/tracks/183egccUAzP1fEFSy2TSZQ,https://api.spotify.com/v1/audio-analysis/183egccUAzP1fEFSy2TSZQ,221373,4
0.189,0.291,0,-12.49,1,0.0311,0.638,0.0209,0.149,0.261,175.101,audio_features,4qpeUrn8YBLZ2EvVE3tgGO,spotify:track:4qpeUrn8YBLZ2EvVE3tgGO,https://api.spotify.com/v1/tracks/4qpeUrn8YBLZ2EvVE3tgGO,https://api.spotify.com/v1/audio-analysis/4qpeUrn8YBLZ2EvVE3tgGO,157973,3
0.474,0.44,9,-9.816,1,0.0276,0.439,0.0,0.187,0.614,91.955,audio_features,3nmfU7TovjADg9VJoPZuru,spotify:track:3nmfU7TovjADg9VJoPZuru,https://api.spotify.com/v1/tracks/3nmfU7TovjADg9VJoPZuru,https://api.spotify.com/v1/audio-analysis/3nmfU7TovjADg9VJoPZuru,112656,4
0.636,0.178,7,-12.179,0,0.0656,0.663,0.0,0.0964,0.643,139.997,audio_features,75clRtmtXSkZsPm6SjjQ5j,spotify:track:75clRtmtXSkZsPm6SjjQ5j,https://api.spotify.com/v1/tracks/75clRtmtXSkZsPm6SjjQ5j,https://api.spotify.com/v1/audio-analysis/75clRtmtXSkZsPm6SjjQ5j,154827,4
0.299,0.465,8,-9.005,1,0.0286,0.105,0.0,0.0799,0.416,169.166,audio_features,2BKw1tK5fjgiMDIPvXsZnS,spotify:track:2BKw1tK5fjgiMDIPvXsZnS,https://api.spotify.com/v1/tracks/2BKw1tK5fjgiMDIPvXsZnS,https://api.spotify.com/v1/audio-analysis/2BKw1tK5fjgiMDIPvXsZnS,210347,3
0.497,0.731,10,-5.427,1,0.0327,0.00085,6.96e-06,0.261,0.558,115.988,audio_features,2wolVp6ZmJjHGwUaFm99Hz,spotify:track:2wolVp6ZmJjHGwUaFm99Hz,https://api.spotify.com/v1/tracks/2wolVp6ZmJjHGwUaFm99Hz,https://api.spotify.com/v1/audio-analysis/2wolVp6ZmJjHGwUaFm99Hz,205360,4
0.392,0.235,4,-10.52,1,0.0252,0.96,0.000913,0.132,0.307,85.959,audio_features,5643EWpUt9biUgziKxHrBr,spotify:track:5643EWpUt9biUgziKxHrBr,https://api.spotify.com/v1/tracks/5643EWpUt9biUgziKxHrBr,https://api.spotify.com/v1/audio-analysis/5643EWpUt9biUgziKxHrBr,250817,4
0.423,0.757,0,-6.755,0,0.0548,0.316,0.0,0.24,0.404,133.963,audio_features,13VqwZwxGP3T4e0kOZGnMt,spotify:track:13VqwZwxGP3T4e0kOZGnMt,https://api.spotify.com/v1/tracks/13VqwZwxGP3T4e0kOZGnMt,https://api.spotify.com/v1/audio-analysis/13VqwZwxGP3T4e0kOZGnMt,213867,4
0.532,0.149,5,-19.932,1,0.0773,0.995,0.968,0.089,0.486,122.15,audio_features,4yJSHhN74Fcn8u1K4L6x22,spotify:track:4yJSHhN74Fcn8u1K4L6x22,https://api.spotify.com/v1/tracks/4yJSHhN74Fcn8u1K4L6x22,https://api.spotify.com/v1/audio-analysis/4yJSHhN74Fcn8u1K4L6x22,65813,4
0.6,0.505,5,-5.631,1,0.0256,0.268,0.0,0.103,0.538,78.455,audio_features,5VDFMVvnJKdk7VsGihPgTj,spotify:track:5VDFMVvnJKdk7VsGihPgTj,https://api.spotify.com/v1/tracks/5VDFMVvnJKdk7VsGihPgTj,https://api.spotify.com/v1/audio-analysis/5VDFMVvnJKdk7VsGihPgTj,158360,5
0.211,0.309,2,-12.098,1,0.0321,0.839,0.0051,0.332,0.239,93.807,audio_features,7x8RxDYcxonZjHyUx8Nk7u,spotify:track:7x8RxDYcxonZjHyUx8Nk7u,https://api.spotify.com/v1/tracks/7x8RxDYcxonZjHyUx8Nk7u,https://api.spotify.com/v1/audio-analysis/7x8RxDYcxonZjHyUx8Nk7u,204333,4
0.603,0.705,9,-7.547,1,0.0328,0.556,0.000123,0.342,0.89,90.12,audio_features,0ZoHHROTzwIYeNAHRPedTY,spotify:track:0ZoHHROTzwIYeNAHRPedTY,https://api.spotify.com/v1/tracks/0ZoHHROTzwIYeNAHRPedTY,https://api.spotify.com/v1/audio-analysis/0ZoHHROTzwIYeNAHRPedTY,239947,4
0.475,0.607,0,-6.497,1,0.0265,0.59,0.000748,0.592,0.901,78.932,audio_features,20kNNQjnu55E40FVgAkT66,spotify:track:20kNNQjnu55E40FVgAkT66,https://api.spotify.com/v1/tracks/20kNNQjnu55E40FVgAkT66,https://api.spotify.com/v1/audio-analysis/20kNNQjnu55E40FVgAkT66,113547,4
0.212,0.206,8,-12.962,1,0.0332,0.932,0.0627,0.117,0.0818,80.789,audio_features,2z1QWhlHKNB7aaSA9kZEsd,spotify:track:2z1QWhlHKNB7aaSA9kZEsd,https://api.spotify.com/v1/tracks/2z1QWhlHKNB7aaSA9kZEsd,https://api.spotify.com/v1/audio-analysis/2z1QWhlHKNB7aaSA9kZEsd,266973,4
0.453,0.545,9,-6.307,1,0.0281,0.344,0.0,0.113,0.311,139.855,audio_features,38aHnT4Uv30SY4UXcfWluI,spotify:track:38aHnT4Uv30SY4UXcfWluI,https://api.spotify.com/v1/tracks/38aHnT4Uv30SY4UXcfWluI,https://api.spotify.com/v1/audio-analysis/38aHnT4Uv30SY4UXcfWluI,245378,3
0.323,0.297,7,-10.024,1,0.0301,0.322,0.0,0.264,0.264,85.242,audio_features,3SEFdVwHfcqRezZYiY38fM,spotify:track:3SEFdVwHfcqRezZYiY38fM,https://api.spotify.com/v1/tracks/3SEFdVwHfcqRezZYiY38fM,https://api.spotify.com/v1/audio-analysis/3SEFdVwHfcqRezZYiY38fM,249507,3
0.192,0.239,8,-10.387,1,0.0369,0.686,2.04e-05,0.11,0.0739,88.027,audio_features,0DfcVxxGAkKipLcDYVE39h,spotify:track:0DfcVxxGAkKipLcDYVE39h,https://api.spotify.com/v1/tracks/0DfcVxxGAkKipLcDYVE39h,https://api.spotify.com/v1/audio-analysis/0DfcVxxGAkKipLcDYVE39h,270267,4
0.544,0.116,7,-13.106,1,0.0375,0.99,0.00033,0.193,0.438,80.619,audio_features,4U6zPQUZtnUTk8cyPojGWD,spotify:track:4U6zPQUZtnUTk8cyPojGWD,https://api.spotify.com/v1/tracks/4U6zPQUZtnUTk8cyPojGWD,https://api.spotify.com/v1/audio-analysis/4U6zPQUZtnUTk8cyPojGWD,115520,4
0.242,0.177,1,-11.77,1,0.0325,0.843,6.53e-06,0.116,0.212,159.218,audio_features,0oFvSDLVnP25euW6RbwpF6,spotify:track:0oFvSDLVnP25euW6RbwpF6,https://api.spotify.com/v1/tracks/0oFvSDLVnP25euW6RbwpF6,https://api.spotify.com/v1/audio-analysis/0oFvSDLVnP25euW6RbwpF6,275373,3
0.299,0.721,2,-6.215,1,0.0345,0.388,0.0,0.113,0.512,108.788,audio_features,0STIucaelDrz79UGtnvBPN,spotify:track:0STIucaelDrz79UGtnvBPN,https://api.spotify.com/v1/tracks/0STIucaelDrz79UGtnvBPN,https://api.spotify.com/v1/audio-analysis/0STIucaelDrz79UGtnvBPN,185347,4
0.523,0.328,10,-12.637,1,0.0322,0.909,0.000238,0.222,0.184,99.677,audio_features,2nSgaix1oBWcM7hQE9CxFk,spotify:track:2nSgaix1oBWcM7hQE9CxFk,https://api.spotify.com/v1/tracks/2nSgaix1oBWcM7hQE9CxFk,https://api.spotify.com/v1/audio-analysis/2nSgaix1oBWcM7hQE9CxFk,213727,4
0.549,0.799,4,-5.228,1,0.0322,0.285,0.0,0.33,0.969,179.998,audio_features,0frulPm17XKEnpWIap650J,spotify:track:0frulPm17XKEnpWIap650J,https://api.spotify.com/v1/tracks/0frulPm17XKEnpWIap650J,https://api.spotify.com/v1/audio-analysis/0frulPm17XKEnpWIap650J,128347,4
0.69,0.696,7,-5.544,1,0.028,0.188,0.0,0.114,0.848,101.037,audio_features,4zwFQESBPyZlA09ffnWOvP,spotify:track:4zwFQESBPyZlA09ffnWOvP,https://api.spotify.com/v1/tracks/4zwFQESBPyZlA09ffnWOvP,https://api.spotify.com/v1/audio-analysis/4zwFQESBPyZlA09ffnWOvP,170813,4
0.594,0.721,9,-7.821,1,0.0285,0.4,0.0,0.227,0.53,116.921,audio_features,5Jpx37hFgv3xvw9eC9gT0f,spotify:track:5Jpx37hFgv3xvw9eC9gT0f,https://api.spotify.com/v1/tracks/5Jpx37hFgv3xvw9eC9gT0f,https://api.spotify.com/v1/audio-analysis/5Jpx37hFgv3xvw9eC9gT0f,216053,4
0.51,0.713,1,-8.861,1,0.0279,0.00128,0.00412,0.274,0.934,146.881,audio_features,0nRhQK4JT3vW5iT0LGZGyk,spotify:track:0nRhQK4JT3vW5iT0LGZGyk,https://api.spotify.com/v1/tracks/0nRhQK4JT3vW5iT0LGZGyk,https://api.spotify.com/v1/audio-analysis/0nRhQK4JT3vW5iT0LGZGyk,114413,4
0.517,0.289,9,-9.368,1,0.0371,0.572,0.0,0.0945,0.369,173.916,audio_features,7fdatN7NxRg5vYPNFcvdxn,spotify:track:7fdatN7NxRg5vYPNFcvdxn,https://api.spotify.com/v1/tracks/7fdatN7NxRg5vYPNFcvdxn,https://api.spotify.com/v1/audio-analysis/7fdatN7NxRg5vYPNFcvdxn,141402,4
0.315,0.471,0,-6.451,1,0.0355,0.443,0.0,0.133,0.126,90.033,audio_features,5nTuQBSjMML1tcgheI2YsY,spotify:track:5nTuQBSjMML1tcgheI2YsY,https://api.spotify.com/v1/tracks/5nTuQBSjMML1tcgheI2YsY,https://api.spotify.com/v1/audio-analysis/5nTuQBSjMML1tcgheI2YsY,252240,3
0.609,0.603,9,-8.175,1,0.0589,0.2,3.36e-06,0.182,0.364,127.205,audio_features,36VPLQBu7CAgbboRQq7ZZt,spotify:track:36VPLQBu7CAgbboRQq7ZZt,https://api.spotify.com/v1/tracks/36VPLQBu7CAgbboRQq7ZZt,https://api.spotify.com/v1/audio-analysis/36VPLQBu7CAgbboRQq7ZZt,181653,4
0.659,0.821,7,-6.973,1,0.081,0.015,0.0,0.0521,0.793,164.875,audio_features,3A4U9oCy40Xsrvcgo8powo,spotify:track:3A4U9oCy40Xsrvcgo8powo,https://api.spotify.com/v1/tracks/3A4U9oCy40Xsrvcgo8powo,https://api.spotify.com/v1/audio-analysis/3A4U9oCy40Xsrvcgo8powo,71160,4
0.629,0.159,8,-14.056,1,0.0495,0.883,0.0,0.222,0.642,142.157,audio_features,1dtIaSlyrLI04sqYa8nLyN,spotify:track:1dtIaSlyrLI04sqYa8nLyN,https://api.spotify.com/v1/tracks/1dtIaSlyrLI04sqYa8nLyN,https://api.spotify.com/v1/audio-analysis/1dtIaSlyrLI04sqYa8nLyN,186733,4
0.618,0.399,0,-13.504,1,0.0474,0.797,0.000524,0.138,0.961,94.338,audio_features,2hON3z0PTxwx9u4zzEyFRo,spotify:track:2hON3z0PTxwx9u4zzEyFRo,https://api.spotify.com/v1/tracks/2hON3z0PTxwx9u4zzEyFRo,https://api.spotify.com/v1/audio-analysis/2hON3z0PTxwx9u4zzEyFRo,113333,4
0.611,0.579,10,-8.164,1,0.0308,0.209,0.0,0.358,0.966,80.933,audio_features,6IAfa21bKbwScAty1Gc2E9,spotify:track:6IAfa21bKbwScAty1Gc2E9,https://api.spotify.com/v1/tracks/6IAfa21bKbwScAty1Gc2E9,https://api.spotify.com/v1/audio-analysis/6IAfa21bKbwScAty1Gc2E9,77893,3
0.726,0.145,8,-12.262,1,0.0504,0.903,0.0,0.159,0.47,84.238,audio_features,60nCsuks4ZOxMCLpe9gDNA,spotify:track:60nCsuks4ZOxMCLpe9gDNA,https://api.spotify.com/v1/tracks/60nCsuks4ZOxMCLpe9gDNA,https://api.spotify.com/v1/audio-analysis/60nCsuks4ZOxMCLpe9gDNA,209000,4
0.542,0.156,8,-14.354,1,0.0287,0.866,0.0,0.0783,0.692,137.314,audio_features,7N2hNvCF606dEcaloV1j38,spotify:track:7N2hNvCF606dEcaloV1j38,https://api.spotify.com/v1/tracks/7N2hNvCF606dEcaloV1j38,https://api.spotify.com/v1/audio-analysis/7N2hNvCF606dEcaloV1j38,156360,4
0.382,0.879,7,-7.584,1,0.0642,0.228,0.0,0.408,0.559,143.741,audio_features,7n5m8nDAnyXo81tr4B3Bcw,spotify:track:7n5m8nDAnyXo81tr4B3Bcw,https://api.spotify.com/v1/tracks/7n5m8nDAnyXo81tr4B3Bcw,https://api.spotify.com/v1/audio-analysis/7n5m8nDAnyXo81tr4B3Bcw,136307,4
0.647,0.867,7,-6.843,1,0.0327,0.213,0.0,0.348,0.979,180.02,audio_features,3ryOcawZbmdVl60ln3nlTK,spotify:track:3ryOcawZbmdVl60ln3nlTK,https://api.spotify.com/v1/tracks/3ryOcawZbmdVl60ln3nlTK,https://api.spotify.com/v1/audio-analysis/3ryOcawZbmdVl60ln3nlTK,88934,4
0.604,0.631,8,-5.855,1,0.0393,0.12,0.0,0.0883,0.421,126.067,audio_features,1akuy5cBNsPqkBxbhe4MSI,spotify:track:1akuy5cBNsPqkBxbhe4MSI,https://api.spotify.com/v1/tracks/1akuy5cBNsPqkBxbhe4MSI,https://api.spotify.com/v1/audio-analysis/1akuy5cBNsPqkBxbhe4MSI,194627,4
0.748,0.809,7,-6.009,1,0.105,0.0217,0.0,0.303,0.973,196.044,audio_features,05tDwvIw1k3TyMSwQBOlbA,spotify:track:05tDwvIw1k3TyMSwQBOlbA,https://api.spotify.com/v1/tracks/05tDwvIw1k3TyMSwQBOlbA,https://api.spotify.com/v1/audio-analysis/05tDwvIw1k3TyMSwQBOlbA,63360,3
0.348,0.208,5,-14.015,1,0.0418,0.847,0.0402,0.387,0.343,71.557,audio_features,35U8erGKVg7HNfLnDM4BVd,spotify:track:35U8erGKVg7HNfLnDM4BVd,https://api.spotify.com/v1/tracks/35U8erGKVg7HNfLnDM4BVd,https://api.spotify.com/v1/audio-analysis/35U8erGKVg7HNfLnDM4BVd,265027,4
0.49,0.133,9,-17.315,1,0.0549,0.986,0.917,0.11,0.121,110.357,audio_features,3OOk2k6UUTttQQ7SzMtf9L,spotify:track:3OOk2k6UUTttQQ7SzMtf9L,https://api.spotify.com/v1/tracks/3OOk2k6UUTttQQ7SzMtf9L,https://api.spotify.com/v1/audio-analysis/3OOk2k6UUTttQQ7SzMtf9L,84013,5
0.346,0.163,2,-13.701,1,0.0521,0.944,1.68e-05,0.105,0.273,80.526,audio_features,30XsdnAoCcY4Qs2c03NhDl,spotify:track:30XsdnAoCcY4Qs2c03NhDl,https://api.spotify.com/v1/tracks/30XsdnAoCcY4Qs2c03NhDl,https://api.spotify.com/v1/audio-analysis/30XsdnAoCcY4Qs2c03NhDl,164333,4
0.359,0.32,2,-11.433,1,0.0426,0.957,0.887,0.192,0.533,112.018,audio_features,2YVUyRNbTPjdcqUdvTlBGE,spotify:track:2YVUyRNbTPjdcqUdvTlBGE,https://api.spotify.com/v1/tracks/2YVUyRNbTPjdcqUdvTlBGE,https://api.spotify.com/v1/audio-analysis/2YVUyRNbTPjdcqUdvTlBGE,101160,3
0.53,0.14,3,-15.702,1,0.0516,0.733,0.0,0.119,0.416,66.912,audio_features,3w88zg08rzoo8zZsvnWD99,spotify:track:3w88zg08rzoo8zZsvnWD99,https://api.spotify.com/v1/tracks/3w88zg08rzoo8zZsvnWD99,https://api.spotify.com/v1/audio-analysis/3w88zg08rzoo8zZsvnWD99,228547,4
0.566,0.277,5,-12.345,1,0.0321,0.855,4.4e-05,0.313,0.721,141.945,audio_features,4Jo9jgaNclYJSjkkGx0oEc,spotify:track:4Jo9jgaNclYJSjkkGx0oEc,https://api.spotify.com/v1/tracks/4Jo9jgaNclYJSjkkGx0oEc,https://api.spotify.com/v1/audio-analysis/4Jo9jgaNclYJSjkkGx0oEc,92827,3
0.36,0.349,7,-10.124,1,0.0255,0.555,0.0891,0.155,0.346,93.996,audio_features,6lerb2jANYAGzYK0ePv72G,spotify:track:6lerb2jANYAGzYK0ePv72G,https://api.spotify.com/v1/tracks/6lerb2jANYAGzYK0ePv72G,https://api.spotify.com/v1/audio-analysis/6lerb2jANYAGzYK0ePv72G,190307,3
0.741,0.695,5,-7.502,0,0.0276,0.174,0.0,0.148,0.898,144.052,audio_features,2LgSmMAZDPGnoRfSkNEY6a,spotify:track:2LgSmMAZDPGnoRfSkNEY6a,https://api.spotify.com/v1/tracks/2LgSmMAZDPGnoRfSkNEY6a,https://api.spotify.com/v1/audio-analysis/2LgSmMAZDPGnoRfSkNEY6a,173589,4
0.198,0.245,10,-15.075,1,0.0348,0.952,0.947,0.0945,0.205,68.434,audio_features,0KNNigu6CljMvKuZGe78vT,spotify:track:0KNNigu6CljMvKuZGe78vT,https://api.spotify.com/v1/tracks/0KNNigu6CljMvKuZGe78vT,https://api.spotify.com/v1/audio-analysis/0KNNigu6CljMvKuZGe78vT,142720,4
0.0912,0.24,10,-14.821,1,0.0347,0.846,0.0604,0.113,0.1,82.569,audio_features,3vuZwC7ihf8LWAzgloCqvP,spotify:track:3vuZwC7ihf8LWAzgloCqvP,https://api.spotify.com/v1/tracks/3vuZwC7ihf8LWAzgloCqvP,https://api.spotify.com/v1/audio-analysis/3vuZwC7ihf8LWAzgloCqvP,312893,3
0.678,0.623,2,-5.325,1,0.0376,0.832,0.0,0.0823,0.815,80.066,audio_features,6vsXolI41zWfqkDim5PKL7,spotify:track:6vsXolI41zWfqkDim5PKL7,https://api.spotify.com/v1/tracks/6vsXolI41zWfqkDim5PKL7,https://api.spotify.com/v1/audio-analysis/6vsXolI41zWfqkDim5PKL7,43200,3
0.754,0.335,9,-8.478,1,0.043,0.54,0.0,0.128,0.351,112.088,audio_features,3QV8fsUy89egpjGik4PPPE,spotify:track:3QV8fsUy89egpjGik4PPPE,https://api.spotify.com/v1/tracks/3QV8fsUy89egpjGik4PPPE,https://api.spotify.com/v1/audio-analysis/3QV8fsUy89egpjGik4PPPE,144013,3
0.272,0.267,11,-10.919,1,0.0306,0.707,1.46e-06,0.117,0.299,110.354,audio_features,0IbVsrotTBxXt1tQfga3Ej,spotify:track:0IbVsrotTBxXt1tQfga3Ej,https://api.spotify.com/v1/tracks/0IbVsrotTBxXt1tQfga3Ej,https://api.spotify.com/v1/audio-analysis/0IbVsrotTBxXt1tQfga3Ej,162360,3
0.35,0.507,4,-6.655,1,0.0279,0.209,0.0,0.342,0.381,107.97,audio_features,694O7CMuhJma7BDtzWLQOB,spotify:track:694O7CMuhJma7BDtzWLQOB,https://api.spotify.com/v1/tracks/694O7CMuhJma7BDtzWLQOB,https://api.spotify.com/v1/audio-analysis/694O7CMuhJma7BDtzWLQOB,207595,3
0.768,0.341,0,-12.457,1,0.037,0.761,1.12e-06,0.112,0.851,89.346,audio_features,3rWSCfj1jSwzcnf8catVva,spotify:track:3rWSCfj1jSwzcnf8catVva,https://api.spotify.com/v1/tracks/3rWSCfj1jSwzcnf8catVva,https://api.spotify.com/v1/audio-analysis/3rWSCfj1jSwzcnf8catVva,103173,4
0.451,0.179,5,-15.235,1,0.0441,0.983,0.934,0.0868,0.149,133.545,audio_features,0KusNagmrqYQ143pyrl9mB,spotify:track:0KusNagmrqYQ143pyrl9mB,https://api.spotify.com/v1/tracks/0KusNagmrqYQ143pyrl9mB,https://api.spotify.com/v1/audio-analysis/0KusNagmrqYQ143pyrl9mB,164000,4
0.175,0.17,7,-14.189,1,0.0364,0.903,0.000796,0.17,0.049,141.983,audio_features,1h0OoIRaofu5CFNl9Fq2E5,spotify:track:1h0OoIRaofu5CFNl9Fq2E5,https://api.spotify.com/v1/tracks/1h0OoIRaofu5CFNl9Fq2E5,https://api.spotify.com/v1/audio-analysis/1h0OoIRaofu5CFNl9Fq2E5,222773,5
0.52,0.645,4,-9.305,1,0.0381,0.115,1.06e-06,0.237,0.794,187.966,audio_features,5GPpJODnjeDfX0Qoz8ZEzQ,spotify:track:5GPpJODnjeDfX0Qoz8ZEzQ,https://api.spotify.com/v1/tracks/5GPpJODnjeDfX0Qoz8ZEzQ,https://api.spotify.com/v1/audio-analysis/5GPpJODnjeDfX0Qoz8ZEzQ,127947,4
0.544,0.58,8,-5.851,1,0.061,0.0781,2.51e-05,0.112,0.457,189.118,audio_features,1ie6kUZ7dvuCbLKMPyqQ5f,spotify:track:1ie6kUZ7dvuCbLKMPyqQ5f,https://api.spotify.com/v1/tracks/1ie6kUZ7dvuCbLKMPyqQ5f,https://api.spotify.com/v1/audio-analysis/1ie6kUZ7dvuCbLKMPyqQ5f,182867,4
0.725,0.603,2,-6.71,1,0.0399,0.212,0.0,0.084,0.456,123.995,audio_features,4PyAGbeTEWMEMPqIWz2A6v,spotify:track:4PyAGbeTEWMEMPqIWz2A6v,https://api.spotify.com/v1/tracks/4PyAGbeTEWMEMPqIWz2A6v,https://api.spotify.com/v1/audio-analysis/4PyAGbeTEWMEMPqIWz2A6v,188000,4
0.737,0.404,1,-8.888,0,0.0603,0.755,0.0,0.119,0.668,136.045,audio_features,10edu09bQbiKQuWg2OM5fi,spotify:track:10edu09bQbiKQuWg2OM5fi,https://api.spotify.com/v1/tracks/10edu09bQbiKQuWg2OM5fi,https://api.spotify.com/v1/audio-analysis/10edu09bQbiKQuWg2OM5fi,150000,4
0.328,0.236,5,-14.315,1,0.0329,0.936,8.73e-05,0.116,0.283,108.469,audio_features,3nqYMrQN1kR5brXka5Gaal,spotify:track:3nqYMrQN1kR5brXka5Gaal,https://api.spotify.com/v1/tracks/3nqYMrQN1kR5brXka5Gaal,https://api.spotify.com/v1/audio-analysis/3nqYMrQN1kR5brXka5Gaal,162267,3
0.241,0.0687,7,-18.808,1,0.0329,0.946,0.00406,0.105,0.139,111.037,audio_features,1O84QaXGUxd7utKjs6dzfE,spotify:track:1O84QaXGUxd7utKjs6dzfE,https://api.spotify.com/v1/tracks/1O84QaXGUxd7utKjs6dzfE,https://api.spotify.com/v1/audio-analysis/1O84QaXGUxd7utKjs6dzfE,203133,5
